7.982601678305e-02	7.761829005491e-01	0.000000000000e+00	1.190371969357e+00	9.505843002170e-01	0.000000000000e+00
8.295340207349e-02	7.570191747570e-01	0.000000000000e+00	1.210824824315e+00	9.483730465444e-01	0.000000000000e+00
8.611674556119e-02	7.334719844923e-01	0.000000000000e+00	1.238003513983e+00	9.455967934321e-01	0.000000000000e+00
8.932732459090e-02	7.077673462743e-01	0.000000000000e+00	1.270228861863e+00	9.425152699395e-01	0.000000000000e+00
9.259495614080e-02	6.825055643600e-01	0.000000000000e+00	1.304737658694e+00	9.394373040170e-01	0.000000000000e+00
9.592841391889e-02	6.604823882068e-01	0.000000000000e+00	1.337490125550e+00	9.367002001764e-01	0.000000000000e+00
9.933571732101e-02	6.444155445127e-01	0.000000000000e+00	1.363428141510e+00	9.346370792548e-01	0.000000000000e+00
1.028243363784e-01	6.365689932426e-01	0.000000000000e+00	1.377491695199e+00	9.335317620954e-01	0.000000000000e+00
1.064013399121e-01	6.383367007855e-01	0.000000000000e+00	1.376266781208e+00	9.335684489330e-01	0.000000000000e+00
1.100735042425e-01	6.498654746072e-01	0.000000000000e+00	1.359502499840e+00	9.347843693992e-01	0.000000000000e+00
1.138473938417e-01	6.698324567718e-01	0.000000000000e+00	1.330475903517e+00	9.370401536494e-01	0.000000000000e+00
1.177294216180e-01	6.954797976322e-01	0.000000000000e+00	1.294880763711e+00	9.400214243897e-01	0.000000000000e+00
1.217258941606e-01	7.229289527435e-01	0.000000000000e+00	1.259023483271e+00	9.432735680334e-01	0.000000000000e+00
1.258430457492e-01	7.477598980785e-01	0.000000000000e+00	1.228357309765e+00	9.462683141194e-01	0.000000000000e+00
1.300870639234e-01	7.657366416552e-01	0.000000000000e+00	1.206865596456e+00	9.484900984066e-01	0.000000000000e+00
1.344641087430e-01	7.735633427592e-01	0.000000000000e+00	1.197090630496e+00	9.495283083903e-01	0.000000000000e+00
1.389803274205e-01	7.695587929081e-01	0.000000000000e+00	1.200349038525e+00	9.491602780398e-01	0.000000000000e+00
1.436418657176e-01	7.541683425897e-01	0.000000000000e+00	1.216720486770e+00	9.474157133021e-01	0.000000000000e+00
1.484548772963e-01	7.302090196968e-01	0.000000000000e+00	1.244557197946e+00	9.446087709210e-01	0.000000000000e+00
1.534255320955e-01	7.027142467021e-01	0.000000000000e+00	1.279512026213e+00	9.413254844886e-01	0.000000000000e+00
1.585600247177e-01	6.781710509447e-01	0.000000000000e+00	1.313727537529e+00	9.383373845362e-01	0.000000000000e+00
1.638645837646e-01	6.630455634648e-01	0.000000000000e+00	1.336806543354e+00	9.364319315683e-01	0.000000000000e+00
1.693454830262e-01	6.617710544977e-01	0.000000000000e+00	1.340010914102e+00	9.361592425914e-01	0.000000000000e+00
1.750090554098e-01	6.748841127668e-01	0.000000000000e+00	1.321889662604e+00	9.376212562288e-01	0.000000000000e+00
1.808617104803e-01	6.982839634950e-01	0.000000000000e+00	1.289912921307e+00	9.403547252488e-01	0.000000000000e+00
1.869099564759e-01	7.243107863668e-01	0.000000000000e+00	1.256080446181e+00	9.434635415029e-01	0.000000000000e+00
1.931604276588e-01	7.441540516529e-01	0.000000000000e+00	1.231300038936e+00	9.458900683878e-01	0.000000000000e+00
1.996199178614e-01	7.509702381596e-01	0.000000000000e+00	1.222376277832e+00	9.467883955085e-01	0.000000000000e+00
2.062954211054e-01	7.426714182811e-01	0.000000000000e+00	1.231241764030e+00	9.458718554357e-01	0.000000000000e+00
2.131941802010e-01	7.230449582610e-01	0.000000000000e+00	1.254677201089e+00	9.435670495763e-01	0.000000000000e+00
2.203237442935e-01	7.007209726482e-01	0.000000000000e+00	1.283630408462e+00	9.408844734671e-01	0.000000000000e+00
2.276920364212e-01	6.858334241077e-01	0.000000000000e+00	1.304596766435e+00	9.390432125817e-01	0.000000000000e+00
2.353074322996e-01	6.852137909518e-01	0.000000000000e+00	1.306363821978e+00	9.388841836327e-01	0.000000000000e+00
2.431788517621e-01	6.984038964332e-01	0.000000000000e+00	1.288924400333e+00	9.403996918142e-01	0.000000000000e+00
2.513158645973e-01	7.173544323345e-01	0.000000000000e+00	1.264169351370e+00	9.426559771595e-01	0.000000000000e+00
2.597288129417e-01	7.309498519267e-01	0.000000000000e+00	1.246697660932e+00	9.443208142331e-01	0.000000000000e+00
2.684289529582e-01	7.317369026821e-01	0.000000000000e+00	1.245082901463e+00	9.444742133243e-01	0.000000000000e+00
2.774286192840e-01	7.204557199876e-01	0.000000000000e+00	1.258690585622e+00	9.431617098892e-01	0.000000000000e+00
2.867414167386e-01	7.057724719530e-01	0.000000000000e+00	1.277691194642e+00	9.413922372348e-01	0.000000000000e+00
2.963824451055e-01	6.984959918145e-01	0.000000000000e+00	1.287853318857e+00	9.404752553687e-01	0.000000000000e+00
3.063685645582e-01	7.032409978968e-01	0.000000000000e+00	1.282003126315e+00	9.409975879467e-01	0.000000000000e+00
3.167187116412e-01	7.146552857890e-01	0.000000000000e+00	1.267205207544e+00	9.423509430588e-01	0.000000000000e+00
3.274542788560e-01	7.222761130667e-01	0.000000000000e+00	1.257224704792e+00	9.432880123103e-01	0.000000000000e+00
3.385995751601e-01	7.199736484364e-01	0.000000000000e+00	1.259769988569e+00	9.430417661396e-01	0.000000000000e+00
3.501823905321e-01	7.115659902447e-01	0.000000000000e+00	1.270459747781e+00	9.420400404975e-01	0.000000000000e+00
3.622346958773e-01	7.065207217025e-01	0.000000000000e+00	1.277291483293e+00	9.414110999769e-01	0.000000000000e+00
3.747935210137e-01	7.096635831422e-01	0.000000000000e+00	1.273431942902e+00	9.417634651205e-01	0.000000000000e+00
3.879020698993e-01	7.158023301946e-01	0.000000000000e+00	1.265475871241e+00	9.424972677346e-01	0.000000000000e+00
4.016111562124e-01	7.169328644155e-01	0.000000000000e+00	1.263824481086e+00	9.426483071738e-01	0.000000000000e+00
4.159810779533e-01	7.128065235421e-01	0.000000000000e+00	1.269051463983e+00	9.421597891211e-01	0.000000000000e+00
4.310841036250e-01	7.104163177498e-01	0.000000000000e+00	1.272286485126e+00	9.418606480248e-01	0.000000000000e+00
4.470078260332e-01	7.128271392160e-01	0.000000000000e+00	1.269258682170e+00	9.421357959269e-01	0.000000000000e+00
4.638597722788e-01	7.149562624147e-01	0.000000000000e+00	1.266438502866e+00	9.423966992978e-01	0.000000000000e+00
4.817738746916e-01	7.133086608327e-01	0.000000000000e+00	1.268499469806e+00	9.422043991875e-01	0.000000000000e+00
5.009197708718e-01	7.121814146537e-01	0.000000000000e+00	1.270025852945e+00	9.420595142058e-01	0.000000000000e+00
5.215165330264e-01	7.136637009707e-01	0.000000000000e+00	1.268136594021e+00	9.422333618399e-01	0.000000000000e+00
5.438535687785e-01	7.135935546076e-01	0.000000000000e+00	1.268182448004e+00	9.422269278943e-01	0.000000000000e+00
5.683235904662e-01	7.129185568190e-01	0.000000000000e+00	1.269080995884e+00	9.421419507234e-01	0.000000000000e+00
5.954768212316e-01	7.135733903812e-01	0.000000000000e+00	1.268242524165e+00	9.422176827136e-01	0.000000000000e+00
6.261145601726e-01	7.132423545901e-01	0.000000000000e+00	1.268664295506e+00	9.421766143933e-01	0.000000000000e+00
6.614602207704e-01	7.134643645007e-01	0.000000000000e+00	1.268389933521e+00	9.422004476354e-01	0.000000000000e+00
7.034937737277e-01	7.133604583812e-01	0.000000000000e+00	1.268525795461e+00	9.421853676839e-01	0.000000000000e+00
7.556578852578e-01	7.134364671375e-01	0.000000000000e+00	1.268431835593e+00	9.421917954773e-01	0.000000000000e+00
8.244691466295e-01	7.134675020342e-01	0.000000000000e+00	1.268398328377e+00	9.421923283067e-01	0.000000000000e+00
9.233255611492e-01	7.135047546925e-01	0.000000000000e+00	1.268356757539e+00	9.421931564025e-01	0.000000000000e+00
1.079590130458e+00	7.135467110299e-01	0.000000000000e+00	1.268309974094e+00	9.421935826445e-01	0.000000000000e+00
1.328436882408e+00	7.135940171015e-01	0.000000000000e+00	1.268256400268e+00	9.421941625717e-01	0.000000000000e+00
1.669582450610e+00	7.136353602799e-01	0.000000000000e+00	1.268208572654e+00	9.421943207413e-01	0.000000000000e+00
2.101825866559e+00	7.136690437427e-01	0.000000000000e+00	1.268167883226e+00	9.421943778339e-01	0.000000000000e+00
2.646041792467e+00	7.136955781205e-01	0.000000000000e+00	1.268132750846e+00	9.421941941561e-01	0.000000000000e+00
3.331169253100e+00	7.137161037159e-01	0.000000000000e+00	1.268100688134e+00	9.421939014385e-01	0.000000000000e+00
4.193693623715e+00	7.137296575944e-01	0.000000000000e+00	1.268070738595e+00	9.421932904622e-01	0.000000000000e+00
5.279547472173e+00	7.137360354309e-01	0.000000000000e+00	1.268039674946e+00	9.421924454644e-01	0.000000000000e+00
6.646556475493e+00	7.137323690932e-01	0.000000000000e+00	1.268005557861e+00	9.421910870517e-01	0.000000000000e+00
8.367518847923e+00	7.137143052643e-01	0.000000000000e+00	1.267964956125e+00	9.421888901347e-01	0.000000000000e+00
1.053408211132e+01	7.136750896439e-01	0.000000000000e+00	1.267912210164e+00	9.421854240084e-01	0.000000000000e+00
1.326162365986e+01	7.136034700387e-01	0.000000000000e+00	1.267838991011e+00	9.421799433453e-01	0.000000000000e+00
1.669539502705e+01	7.134816118656e-01	0.000000000000e+00	1.267732085767e+00	9.421712996492e-01	0.000000000000e+00
2.101825705950e+01	7.132807505274e-01	0.000000000000e+00	1.267571206987e+00	9.421575969823e-01	0.000000000000e+00
2.646041792382e+01	7.129555993281e-01	0.000000000000e+00	1.267323854434e+00	9.421359086639e-01	0.000000000000e+00
3.331169253100e+01	7.124341925453e-01	0.000000000000e+00	1.266938945979e+00	9.421015580842e-01	0.000000000000e+00
4.193693623715e+01	7.116028803016e-01	0.000000000000e+00	1.266335449768e+00	9.420471868226e-01	0.000000000000e+00
5.279547472173e+01	7.102820334176e-01	0.000000000000e+00	1.265385516768e+00	9.419611354896e-01	0.000000000000e+00
