
Begin Step 0, Time: 0.01, Redshift: 99, Systemstep: 0, Dloga: 0
Begin Step 27, Time: 0.0162531, Redshift: 60.5265, Systemstep: 0.000289763, Dloga: 0.0179889

Begin Step 28, Time: 0.0165482, Redshift: 59.4296, Systemstep: 0.000295023, Dloga: 0.0179889

Begin Step 29, Time: 0.0168485, Redshift: 58.3523, Systemstep: 0.000300378, Dloga: 0.0179889

Begin Step 30, Time: 0.0171544, Redshift: 57.2942, Systemstep: 0.00030583, Dloga: 0.0179889

Begin Step 31, Time: 0.0174658, Redshift: 56.2549, Systemstep: 0.000311382, Dloga: 0.0179889

Begin Step 32, Time: 0.0177828, Redshift: 55.2341, Systemstep: 0.000317034, Dloga: 0.0179889

Begin Step 33, Time: 0.0181056, Redshift: 54.2316, Systemstep: 0.000322788, Dloga: 0.0179889

Begin Step 34, Time: 0.0184342, Redshift: 53.2469, Systemstep: 0.000328647, Dloga: 0.0179889

Begin Step 35, Time: 0.0187688, Redshift: 52.2798, Systemstep: 0.000334613, Dloga: 0.0179889

Begin Step 36, Time: 0.0191095, Redshift: 51.3299, Systemstep: 0.000340687, Dloga: 0.0179889

Begin Step 37, Time: 0.0194564, Redshift: 50.397, Systemstep: 0.000346871, Dloga: 0.0179889

Begin Step 38, Time: 0.0198096, Redshift: 49.4807, Systemstep: 0.000353167, Dloga: 0.0179889

Begin Step 39, Time: 0.0201691, Redshift: 48.5807, Systemstep: 0.000359578, Dloga: 0.0179889

Begin Step 40, Time: 0.0205353, Redshift: 47.6968, Systemstep: 0.000366105, Dloga: 0.0179889

Begin Step 41, Time: 0.020908, Redshift: 46.8286, Systemstep: 0.00037275, Dloga: 0.0179889

Begin Step 42, Time: 0.0212875, Redshift: 45.9759, Systemstep: 0.000379516, Dloga: 0.0179889

Begin Step 43, Time: 0.0216739, Redshift: 45.1384, Systemstep: 0.000386405, Dloga: 0.0179889

Begin Step 44, Time: 0.0220673, Redshift: 44.3158, Systemstep: 0.000393419, Dloga: 0.0179889

Begin Step 45, Time: 0.0224679, Redshift: 43.5079, Systemstep: 0.00040056, Dloga: 0.0179889

Begin Step 46, Time: 0.0228757, Redshift: 42.7144, Systemstep: 0.000407831, Dloga: 0.0179889

Begin Step 47, Time: 0.023291, Redshift: 41.9351, Systemstep: 0.000415234, Dloga: 0.0179889

Begin Step 48, Time: 0.0237137, Redshift: 41.1697, Systemstep: 0.000422771, Dloga: 0.0179889

Begin Step 49, Time: 0.0241442, Redshift: 40.4178, Systemstep: 0.000430445, Dloga: 0.0179889

Begin Step 50, Time: 0.0245824, Redshift: 39.6794, Systemstep: 0.000438258, Dloga: 0.0179889

Begin Step 51, Time: 0.0250287, Redshift: 38.9542, Systemstep: 0.000446214, Dloga: 0.0179889

Begin Step 52, Time: 0.025483, Redshift: 38.2419, Systemstep: 0.000454313, Dloga: 0.0179889

Begin Step 53, Time: 0.0259455, Redshift: 37.5423, Systemstep: 0.00046256, Dloga: 0.0179889

Begin Step 54, Time: 0.0264165, Redshift: 36.8552, Systemstep: 0.000470956, Dloga: 0.0179889

Begin Step 55, Time: 0.026896, Redshift: 36.1803, Systemstep: 0.000479505, Dloga: 0.0179889

Begin Step 56, Time: 0.0273842, Redshift: 35.5174, Systemstep: 0.000488208, Dloga: 0.0179889

Begin Step 57, Time: 0.0278813, Redshift: 34.8664, Systemstep: 0.00049707, Dloga: 0.0179889

Begin Step 58, Time: 0.0283874, Redshift: 34.2269, Systemstep: 0.000506093, Dloga: 0.0179889

Begin Step 59, Time: 0.0289026, Redshift: 33.5989, Systemstep: 0.000515279, Dloga: 0.0179889

Begin Step 60, Time: 0.0294273, Redshift: 32.9821, Systemstep: 0.000524633, Dloga: 0.0179889

Begin Step 61, Time: 0.0299614, Redshift: 32.3762, Systemstep: 0.000534156, Dloga: 0.0179889

Begin Step 62, Time: 0.0305053, Redshift: 31.7812, Systemstep: 0.000543851, Dloga: 0.0179889

Begin Step 63, Time: 0.031059, Redshift: 31.1968, Systemstep: 0.000553723, Dloga: 0.0179889

Begin Step 64, Time: 0.0316228, Redshift: 30.6228, Systemstep: 0.000563774, Dloga: 0.0179889

Begin Step 65, Time: 0.0321968, Redshift: 30.059, Systemstep: 0.000574008, Dloga: 0.0179889

Begin Step 66, Time: 0.0327812, Redshift: 29.5053, Systemstep: 0.000584427, Dloga: 0.0179889

Begin Step 67, Time: 0.0333762, Redshift: 28.9614, Systemstep: 0.000595035, Dloga: 0.0179889

Begin Step 68, Time: 0.0339821, Redshift: 28.4273, Systemstep: 0.000605836, Dloga: 0.0179889

Begin Step 69, Time: 0.0345989, Redshift: 27.9026, Systemstep: 0.000616833, Dloga: 0.0179889

Begin Step 70, Time: 0.0352269, Redshift: 27.3874, Systemstep: 0.00062803, Dloga: 0.0179889

Begin Step 71, Time: 0.0358664, Redshift: 26.8813, Systemstep: 0.00063943, Dloga: 0.0179889

Begin Step 72, Time: 0.0365174, Redshift: 26.3842, Systemstep: 0.000651036, Dloga: 0.0179889

Begin Step 73, Time: 0.0371803, Redshift: 25.896, Systemstep: 0.000662854, Dloga: 0.0179889

Begin Step 74, Time: 0.0378552, Redshift: 25.4165, Systemstep: 0.000674886, Dloga: 0.0179889

Begin Step 75, Time: 0.0385423, Redshift: 24.9455, Systemstep: 0.000687136, Dloga: 0.0179889

Begin Step 76, Time: 0.0392419, Redshift: 24.483, Systemstep: 0.000699609, Dloga: 0.0179889

Begin Step 77, Time: 0.0399542, Redshift: 24.0287, Systemstep: 0.000712308, Dloga: 0.0179889

Begin Step 78, Time: 0.0406794, Redshift: 23.5824, Systemstep: 0.000725238, Dloga: 0.0179889

Begin Step 79, Time: 0.0414178, Redshift: 23.1442, Systemstep: 0.000738402, Dloga: 0.0179889

Begin Step 80, Time: 0.0421697, Redshift: 22.7137, Systemstep: 0.000751805, Dloga: 0.0179889

Begin Step 81, Time: 0.0429351, Redshift: 22.291, Systemstep: 0.000765452, Dloga: 0.0179889

Begin Step 82, Time: 0.0437144, Redshift: 21.8757, Systemstep: 0.000779346, Dloga: 0.0179889

Begin Step 83, Time: 0.0445079, Redshift: 21.4679, Systemstep: 0.000793492, Dloga: 0.0179889

Begin Step 84, Time: 0.0453158, Redshift: 21.0673, Systemstep: 0.000807896, Dloga: 0.0179889

Begin Step 85, Time: 0.0461384, Redshift: 20.6739, Systemstep: 0.00082256, Dloga: 0.0179889

Begin Step 86, Time: 0.0469759, Redshift: 20.2875, Systemstep: 0.000837491, Dloga: 0.0179889

Begin Step 87, Time: 0.0478286, Redshift: 19.908, Systemstep: 0.000852693, Dloga: 0.0179889

Begin Step 88, Time: 0.0486968, Redshift: 19.5353, Systemstep: 0.000868171, Dloga: 0.0179889

Begin Step 89, Time: 0.0495807, Redshift: 19.1691, Systemstep: 0.00088393, Dloga: 0.0179889

Begin Step 90, Time: 0.0504807, Redshift: 18.8096, Systemstep: 0.000899975, Dloga: 0.0179889

Begin Step 91, Time: 0.051397, Redshift: 18.4564, Systemstep: 0.000916311, Dloga: 0.0179889

Begin Step 92, Time: 0.0523299, Redshift: 18.1095, Systemstep: 0.000932943, Dloga: 0.0179889

Begin Step 93, Time: 0.0532798, Redshift: 17.7688, Systemstep: 0.000949878, Dloga: 0.0179889

Begin Step 94, Time: 0.0542469, Redshift: 17.4342, Systemstep: 0.00096712, Dloga: 0.0179889

Begin Step 95, Time: 0.0552316, Redshift: 17.1056, Systemstep: 0.000984675, Dloga: 0.0179889

Begin Step 96, Time: 0.0562341, Redshift: 16.7828, Systemstep: 0.00100255, Dloga: 0.0179889

Begin Step 97, Time: 0.0572549, Redshift: 16.4658, Systemstep: 0.00102075, Dloga: 0.0179889

Begin Step 98, Time: 0.0582942, Redshift: 16.1544, Systemstep: 0.00103927, Dloga: 0.0179889

Begin Step 99, Time: 0.0593523, Redshift: 15.8485, Systemstep: 0.00105814, Dloga: 0.0179889

Begin Step 100, Time: 0.0604296, Redshift: 15.5482, Systemstep: 0.00107735, Dloga: 0.0179889

Begin Step 101, Time: 0.0615265, Redshift: 15.2531, Systemstep: 0.0010969, Dloga: 0.0179889

Begin Step 102, Time: 0.0626434, Redshift: 14.9634, Systemstep: 0.00111681, Dloga: 0.0179889

Begin Step 103, Time: 0.0637804, Redshift: 14.6788, Systemstep: 0.00113708, Dloga: 0.0179889

Begin Step 104, Time: 0.0649382, Redshift: 14.3993, Systemstep: 0.00115772, Dloga: 0.0179889

Begin Step 105, Time: 0.0661169, Redshift: 14.1247, Systemstep: 0.00117874, Dloga: 0.0179889

Begin Step 106, Time: 0.067317, Redshift: 13.8551, Systemstep: 0.00120014, Dloga: 0.0179889

Begin Step 107, Time: 0.068539, Redshift: 13.5902, Systemstep: 0.00122192, Dloga: 0.0179889

Begin Step 108, Time: 0.0697831, Redshift: 13.3301, Systemstep: 0.0012441, Dloga: 0.0179889

Begin Step 109, Time: 0.0710497, Redshift: 13.0746, Systemstep: 0.00126668, Dloga: 0.0179889

Begin Step 110, Time: 0.0723394, Redshift: 12.8237, Systemstep: 0.00128968, Dloga: 0.0179889

Begin Step 111, Time: 0.0736525, Redshift: 12.5773, Systemstep: 0.00131308, Dloga: 0.0179889

Begin Step 112, Time: 0.0749894, Redshift: 12.3352, Systemstep: 0.00133692, Dloga: 0.0179889

Begin Step 113, Time: 0.0763506, Redshift: 12.0975, Systemstep: 0.00136119, Dloga: 0.0179889

Begin Step 114, Time: 0.0777365, Redshift: 11.864, Systemstep: 0.00138589, Dloga: 0.0179889

Begin Step 115, Time: 0.0791476, Redshift: 11.6346, Systemstep: 0.00141105, Dloga: 0.0179889

Begin Step 116, Time: 0.0805842, Redshift: 11.4094, Systemstep: 0.00143666, Dloga: 0.0179889

Begin Step 117, Time: 0.082047, Redshift: 11.1881, Systemstep: 0.00146274, Dloga: 0.0179889

Begin Step 118, Time: 0.0835363, Redshift: 10.9709, Systemstep: 0.00148929, Dloga: 0.0179889

Begin Step 119, Time: 0.0850526, Redshift: 10.7574, Systemstep: 0.00151633, Dloga: 0.0179889

Begin Step 120, Time: 0.0865964, Redshift: 10.5478, Systemstep: 0.00154385, Dloga: 0.0179889

Begin Step 121, Time: 0.0881683, Redshift: 10.3419, Systemstep: 0.00157187, Dloga: 0.0179889

Begin Step 122, Time: 0.0897687, Redshift: 10.1397, Systemstep: 0.00160041, Dloga: 0.0179889

Begin Step 123, Time: 0.0913982, Redshift: 9.94114, Systemstep: 0.00162946, Dloga: 0.0179889

Begin Step 124, Time: 0.0930572, Redshift: 9.74608, Systemstep: 0.00165903, Dloga: 0.0179889

Begin Step 125, Time: 0.0947464, Redshift: 9.5545, Systemstep: 0.00168915, Dloga: 0.0179889

Begin Step 126, Time: 0.0964662, Redshift: 9.36633, Systemstep: 0.00171981, Dloga: 0.0179889

Begin Step 127, Time: 0.0982172, Redshift: 9.18152, Systemstep: 0.00175103, Dloga: 0.0179889

Begin Step 128, Time: 0.1, Redshift: 9, Systemstep: 0.00178281, Dloga: 0.0179889

Begin Step 129, Time: 0.101815, Redshift: 8.82172, Systemstep: 0.00181517, Dloga: 0.0179889

Begin Step 130, Time: 0.103663, Redshift: 8.64662, Systemstep: 0.00184812, Dloga: 0.0179889

Begin Step 131, Time: 0.105545, Redshift: 8.47464, Systemstep: 0.00188167, Dloga: 0.0179889

Begin Step 132, Time: 0.107461, Redshift: 8.30572, Systemstep: 0.00191582, Dloga: 0.0179889

Begin Step 133, Time: 0.109411, Redshift: 8.13982, Systemstep: 0.0019506, Dloga: 0.0179889

Begin Step 134, Time: 0.111397, Redshift: 7.97687, Systemstep: 0.001986, Dloga: 0.0179889

Begin Step 135, Time: 0.113419, Redshift: 7.81683, Systemstep: 0.00202205, Dloga: 0.0179889

Begin Step 136, Time: 0.115478, Redshift: 7.65964, Systemstep: 0.00205876, Dloga: 0.0179889

Begin Step 137, Time: 0.117574, Redshift: 7.50526, Systemstep: 0.00209613, Dloga: 0.0179889

Begin Step 138, Time: 0.119709, Redshift: 7.35363, Systemstep: 0.00213418, Dloga: 0.0179889

Begin Step 139, Time: 0.12079, Redshift: 7.27883, Systemstep: 0.00108157, Dloga: 0.00899447

Begin Step 140, Time: 0.121881, Redshift: 7.2047, Systemstep: 0.00109134, Dloga: 0.00899447

Begin Step 141, Time: 0.122983, Redshift: 7.13123, Systemstep: 0.0011012, Dloga: 0.00899447

Begin Step 142, Time: 0.124094, Redshift: 7.05842, Systemstep: 0.00111115, Dloga: 0.00899447

Begin Step 143, Time: 0.125215, Redshift: 6.98627, Systemstep: 0.00112119, Dloga: 0.00899447

Begin Step 144, Time: 0.126346, Redshift: 6.91476, Systemstep: 0.00113132, Dloga: 0.00899447

Begin Step 145, Time: 0.127488, Redshift: 6.84389, Systemstep: 0.00114154, Dloga: 0.00899447

Begin Step 146, Time: 0.12864, Redshift: 6.77365, Systemstep: 0.00115186, Dloga: 0.00899447

Begin Step 147, Time: 0.129802, Redshift: 6.70404, Systemstep: 0.00116227, Dloga: 0.00899447

Begin Step 148, Time: 0.130975, Redshift: 6.63506, Systemstep: 0.00117277, Dloga: 0.00899447

Begin Step 149, Time: 0.132158, Redshift: 6.5667, Systemstep: 0.00118336, Dloga: 0.00899447

Begin Step 150, Time: 0.133352, Redshift: 6.49894, Systemstep: 0.00119405, Dloga: 0.00899447

Begin Step 151, Time: 0.134557, Redshift: 6.4318, Systemstep: 0.00120484, Dloga: 0.00899447

Begin Step 152, Time: 0.135773, Redshift: 6.36525, Systemstep: 0.00121573, Dloga: 0.00899447

Begin Step 153, Time: 0.136999, Redshift: 6.2993, Systemstep: 0.00122671, Dloga: 0.00899447

Begin Step 154, Time: 0.138237, Redshift: 6.23394, Systemstep: 0.0012378, Dloga: 0.00899447

Begin Step 155, Time: 0.139486, Redshift: 6.16917, Systemstep: 0.00124898, Dloga: 0.00899447

Begin Step 156, Time: 0.140746, Redshift: 6.10497, Systemstep: 0.00126026, Dloga: 0.00899447

Begin Step 157, Time: 0.142018, Redshift: 6.04136, Systemstep: 0.00127165, Dloga: 0.00899447

Begin Step 158, Time: 0.143301, Redshift: 5.97831, Systemstep: 0.00128314, Dloga: 0.00899447

Begin Step 159, Time: 0.144596, Redshift: 5.91582, Systemstep: 0.00129473, Dloga: 0.00899447

Begin Step 160, Time: 0.145902, Redshift: 5.8539, Systemstep: 0.00130643, Dloga: 0.00899447

Begin Step 161, Time: 0.147221, Redshift: 5.79253, Systemstep: 0.00131823, Dloga: 0.00899447

Begin Step 162, Time: 0.148551, Redshift: 5.7317, Systemstep: 0.00133015, Dloga: 0.00899447

Begin Step 163, Time: 0.149893, Redshift: 5.67143, Systemstep: 0.00134216, Dloga: 0.00899447

Begin Step 164, Time: 0.151247, Redshift: 5.61169, Systemstep: 0.00135429, Dloga: 0.00899447

Begin Step 165, Time: 0.152614, Redshift: 5.55249, Systemstep: 0.00136653, Dloga: 0.00899447

Begin Step 166, Time: 0.153993, Redshift: 5.49382, Systemstep: 0.00137887, Dloga: 0.00899447

Begin Step 167, Time: 0.155384, Redshift: 5.43567, Systemstep: 0.00139133, Dloga: 0.00899447

Begin Step 168, Time: 0.156788, Redshift: 5.37804, Systemstep: 0.0014039, Dloga: 0.00899447

Begin Step 169, Time: 0.158204, Redshift: 5.32093, Systemstep: 0.00141659, Dloga: 0.00899447

Begin Step 170, Time: 0.159634, Redshift: 5.26434, Systemstep: 0.00142938, Dloga: 0.00899447

Begin Step 171, Time: 0.160353, Redshift: 5.23623, Systemstep: 0.000719528, Dloga: 0.00449724

Begin Step 172, Time: 0.161076, Redshift: 5.20824, Systemstep: 0.000722771, Dloga: 0.00449724

Begin Step 173, Time: 0.161802, Redshift: 5.18039, Systemstep: 0.000726029, Dloga: 0.00449724

Begin Step 174, Time: 0.162531, Redshift: 5.15265, Systemstep: 0.000729301, Dloga: 0.00449724

Begin Step 175, Time: 0.163264, Redshift: 5.12505, Systemstep: 0.000732589, Dloga: 0.00449724

Begin Step 176, Time: 0.164, Redshift: 5.09756, Systemstep: 0.000735891, Dloga: 0.00449724

Begin Step 177, Time: 0.164739, Redshift: 5.0702, Systemstep: 0.000739208, Dloga: 0.00449724

Begin Step 178, Time: 0.165482, Redshift: 5.04296, Systemstep: 0.000742539, Dloga: 0.00449724

Begin Step 179, Time: 0.166228, Redshift: 5.01585, Systemstep: 0.000745886, Dloga: 0.00449724

Begin Step 180, Time: 0.166977, Redshift: 4.98885, Systemstep: 0.000749248, Dloga: 0.00449724

Begin Step 181, Time: 0.167729, Redshift: 4.96198, Systemstep: 0.000752625, Dloga: 0.00449724

Begin Step 182, Time: 0.168485, Redshift: 4.93523, Systemstep: 0.000756018, Dloga: 0.00449724

Begin Step 183, Time: 0.169245, Redshift: 4.9086, Systemstep: 0.000759425, Dloga: 0.00449724

Begin Step 184, Time: 0.170008, Redshift: 4.88208, Systemstep: 0.000762848, Dloga: 0.00449724

Begin Step 185, Time: 0.170774, Redshift: 4.85569, Systemstep: 0.000766287, Dloga: 0.00449724

Begin Step 186, Time: 0.171544, Redshift: 4.82942, Systemstep: 0.000769741, Dloga: 0.00449724

Begin Step 187, Time: 0.172317, Redshift: 4.80326, Systemstep: 0.00077321, Dloga: 0.00449724

Begin Step 188, Time: 0.173094, Redshift: 4.77722, Systemstep: 0.000776695, Dloga: 0.00449724

Begin Step 189, Time: 0.173874, Redshift: 4.75129, Systemstep: 0.000780196, Dloga: 0.00449724

Begin Step 190, Time: 0.174658, Redshift: 4.72549, Systemstep: 0.000783713, Dloga: 0.00449724

Begin Step 191, Time: 0.175445, Redshift: 4.6998, Systemstep: 0.000787245, Dloga: 0.00449724

Begin Step 192, Time: 0.176236, Redshift: 4.67422, Systemstep: 0.000790794, Dloga: 0.00449724

Begin Step 193, Time: 0.17703, Redshift: 4.64876, Systemstep: 0.000794358, Dloga: 0.00449724

Begin Step 194, Time: 0.177828, Redshift: 4.62341, Systemstep: 0.000797939, Dloga: 0.00449724

Begin Step 195, Time: 0.178629, Redshift: 4.59818, Systemstep: 0.000801535, Dloga: 0.00449724

Begin Step 196, Time: 0.179435, Redshift: 4.57306, Systemstep: 0.000805148, Dloga: 0.00449724

Begin Step 197, Time: 0.180243, Redshift: 4.54805, Systemstep: 0.000808777, Dloga: 0.00449724

Begin Step 198, Time: 0.181056, Redshift: 4.52316, Systemstep: 0.000812423, Dloga: 0.00449724

Begin Step 199, Time: 0.181872, Redshift: 4.49838, Systemstep: 0.000816085, Dloga: 0.00449724

Begin Step 200, Time: 0.182692, Redshift: 4.4737, Systemstep: 0.000819763, Dloga: 0.00449724

Begin Step 201, Time: 0.183515, Redshift: 4.44914, Systemstep: 0.000823458, Dloga: 0.00449724

Begin Step 202, Time: 0.184342, Redshift: 4.42469, Systemstep: 0.00082717, Dloga: 0.00449724

Begin Step 203, Time: 0.185173, Redshift: 4.40035, Systemstep: 0.000830898, Dloga: 0.00449724

Begin Step 204, Time: 0.186008, Redshift: 4.37612, Systemstep: 0.000834643, Dloga: 0.00449724

Begin Step 205, Time: 0.186846, Redshift: 4.35199, Systemstep: 0.000838405, Dloga: 0.00449724

Begin Step 206, Time: 0.187688, Redshift: 4.32798, Systemstep: 0.000842184, Dloga: 0.00449724

Begin Step 207, Time: 0.188534, Redshift: 4.30407, Systemstep: 0.00084598, Dloga: 0.00449724

Begin Step 208, Time: 0.189384, Redshift: 4.28027, Systemstep: 0.000849793, Dloga: 0.00449724

Begin Step 209, Time: 0.190238, Redshift: 4.25658, Systemstep: 0.000853624, Dloga: 0.00449724

Begin Step 210, Time: 0.191095, Redshift: 4.23299, Systemstep: 0.000857471, Dloga: 0.00449724

Begin Step 211, Time: 0.191957, Redshift: 4.20951, Systemstep: 0.000861336, Dloga: 0.00449724

Begin Step 212, Time: 0.192822, Redshift: 4.18613, Systemstep: 0.000865218, Dloga: 0.00449724

Begin Step 213, Time: 0.193691, Redshift: 4.16286, Systemstep: 0.000869118, Dloga: 0.00449724

Begin Step 214, Time: 0.194564, Redshift: 4.1397, Systemstep: 0.000873036, Dloga: 0.00449724

Begin Step 215, Time: 0.195441, Redshift: 4.11663, Systemstep: 0.000876971, Dloga: 0.00449724

Begin Step 216, Time: 0.196322, Redshift: 4.09368, Systemstep: 0.000880924, Dloga: 0.00449724

Begin Step 217, Time: 0.197207, Redshift: 4.07082, Systemstep: 0.000884894, Dloga: 0.00449724

Begin Step 218, Time: 0.198096, Redshift: 4.04807, Systemstep: 0.000888883, Dloga: 0.00449724

Begin Step 219, Time: 0.198989, Redshift: 4.02541, Systemstep: 0.000892889, Dloga: 0.00449724

Begin Step 220, Time: 0.199885, Redshift: 4.00286, Systemstep: 0.000896914, Dloga: 0.00449724

Begin Step 221, Time: 0.200786, Redshift: 3.98042, Systemstep: 0.000900957, Dloga: 0.00449724

Begin Step 222, Time: 0.201691, Redshift: 3.95807, Systemstep: 0.000905018, Dloga: 0.00449724

Begin Step 223, Time: 0.202601, Redshift: 3.93582, Systemstep: 0.000909097, Dloga: 0.00449724

Begin Step 224, Time: 0.203514, Redshift: 3.91367, Systemstep: 0.000913194, Dloga: 0.00449724

Begin Step 225, Time: 0.204431, Redshift: 3.89162, Systemstep: 0.000917311, Dloga: 0.00449724

Begin Step 226, Time: 0.205353, Redshift: 3.86968, Systemstep: 0.000921445, Dloga: 0.00449724

Begin Step 227, Time: 0.206278, Redshift: 3.84782, Systemstep: 0.000925599, Dloga: 0.00449724

Begin Step 228, Time: 0.207208, Redshift: 3.82607, Systemstep: 0.000929771, Dloga: 0.00449724

Begin Step 229, Time: 0.208142, Redshift: 3.80442, Systemstep: 0.000933961, Dloga: 0.00449724

Begin Step 230, Time: 0.20908, Redshift: 3.78286, Systemstep: 0.000938171, Dloga: 0.00449724

Begin Step 231, Time: 0.210022, Redshift: 3.7614, Systemstep: 0.0009424, Dloga: 0.00449724

Begin Step 232, Time: 0.210969, Redshift: 3.74003, Systemstep: 0.000946647, Dloga: 0.00449724

Begin Step 233, Time: 0.21192, Redshift: 3.71876, Systemstep: 0.000950914, Dloga: 0.00449724

Begin Step 234, Time: 0.212875, Redshift: 3.69759, Systemstep: 0.0009552, Dloga: 0.00449724

Begin Step 235, Time: 0.213835, Redshift: 3.67651, Systemstep: 0.000959506, Dloga: 0.00449724

Begin Step 236, Time: 0.214799, Redshift: 3.65553, Systemstep: 0.000963831, Dloga: 0.00449724

Begin Step 237, Time: 0.215767, Redshift: 3.63464, Systemstep: 0.000968175, Dloga: 0.00449724

Begin Step 238, Time: 0.216739, Redshift: 3.61384, Systemstep: 0.000972539, Dloga: 0.00449724

Begin Step 239, Time: 0.217716, Redshift: 3.59314, Systemstep: 0.000976923, Dloga: 0.00449724

Begin Step 240, Time: 0.218697, Redshift: 3.57253, Systemstep: 0.000981326, Dloga: 0.00449724

Begin Step 241, Time: 0.219683, Redshift: 3.55201, Systemstep: 0.000985749, Dloga: 0.00449724

Begin Step 242, Time: 0.220673, Redshift: 3.53158, Systemstep: 0.000990192, Dloga: 0.00449724

Begin Step 243, Time: 0.221668, Redshift: 3.51125, Systemstep: 0.000994655, Dloga: 0.00449724

Begin Step 244, Time: 0.222667, Redshift: 3.49101, Systemstep: 0.000999139, Dloga: 0.00449724

Begin Step 245, Time: 0.223671, Redshift: 3.47086, Systemstep: 0.00100364, Dloga: 0.00449724

Begin Step 246, Time: 0.224679, Redshift: 3.45079, Systemstep: 0.00100817, Dloga: 0.00449724

Begin Step 247, Time: 0.225692, Redshift: 3.43082, Systemstep: 0.00101271, Dloga: 0.00449724

Begin Step 248, Time: 0.226709, Redshift: 3.41094, Systemstep: 0.00101727, Dloga: 0.00449724

Begin Step 249, Time: 0.227731, Redshift: 3.39115, Systemstep: 0.00102186, Dloga: 0.00449724

Begin Step 250, Time: 0.228757, Redshift: 3.37144, Systemstep: 0.00102647, Dloga: 0.00449724

Begin Step 251, Time: 0.229788, Redshift: 3.35183, Systemstep: 0.00103109, Dloga: 0.00449724

Begin Step 252, Time: 0.230824, Redshift: 3.3323, Systemstep: 0.00103574, Dloga: 0.00449724

Begin Step 253, Time: 0.231865, Redshift: 3.31286, Systemstep: 0.00104041, Dloga: 0.00449724

Begin Step 254, Time: 0.23291, Redshift: 3.29351, Systemstep: 0.0010451, Dloga: 0.00449724

Begin Step 255, Time: 0.233959, Redshift: 3.27424, Systemstep: 0.00104981, Dloga: 0.00449724

